,object_id,is_sectarian_tension,is_environmental_tension,is_geopolitics_tension,is_intercommunity_relations_tension,sectarian_tension_features,environmental_tension_features,geopolitics_tension_features,intercommunity_relations_tension_features,sectarian_tension_direction,environmental_tension_direction,geopolitics_tension_direction,intercommunity_relations_tension_direction,economic_labour_tension_features,political_tension_features,service_related_tension_features,community_insecurity_tension_features,google_translated
1382,10313981583-0a63f20e48390086,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The Speaker of the House of Representatives called on Professor Nabih Berri to hold a joint session of the Bureau of the Bureau of the Parliament and the Administration and Justice Committee at 1:00 pm on Friday, 9/7/2021 at the second presidential headquarters in Ain al-Tina to seek the immunity. Justice on the subject of the port. On the other hand, President Berri signed laws approved by the House of Representatives at its plenary meeting, held on Wednesday at the UNESCO Palace and referred to the executive branch and in its submitted public procurement and financing card. The Speaker of the House of Representatives Professor Nabih Berri had presented the general situation and the latest political developments during his meeting at the second presidential headquarters in Ain al-Tina. Afternoon, President welcomed a delegation from the Democratic meeting, including MP Hadi Abou El Hassan, Akram Shaheib, Faisal Al Sayegh, the blessing of Tamma and Balal Abdullah, where the last political developments, public conditions and legislative affairs were discussed."
1383,10313981583-6da7a1d11b83f6d7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,President Nabih Berri at the legislative session today.
1384,10313981583-8307a1f28395cb1f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The Speaker of the House of Representatives received Professor Nabih Berri at the second presidential headquarters in the United Nations Special Coordinator in Lebanon Joanna Fronttska, where he discussed public situations and the latest developments"
1385,10313981583-93699dee7124e0f4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The parliamentary and editorial bloc was held under the president of President Nabih Berri and in the presence of its members. The meeting was allocated to discuss general situations and the latest political developments relating to the government crisis and the exacerbation of economic, living and loss of national currency and the loss of the Lebanese to the simplest of the core of electricity, drugs, drugs and milk for children For water and make the Lebanese prisoners of the quices of humiliation and oppression in front of the focal points of these basic and vital materials. In this context, the bloc confirms that silence on the tragic and paralyzed landscape, which is in the Lebanese in their lives, reputation and sources of livelihoods and sources in front of fuel, hospitals, pharmacies and all the facilities of life. With cold, already insistence and surveillance and therefore calls for the involvement of the government and the formation of the government and before anything to the need for listings for people before the insufficient and residual interests are behind the narrow personal interests, the individuals and the interests of doctrines, the interests of doctrines and political forces. In order to be the only criterion for formation and composition is the criterion, which preserves the dignity of the Lebanese, guarantee their lives, security, stability and reputation at home and abroad and certainly, to take into account the balance, equality and credibility according to the Constitution. It is time for everyone to remove everyone from the resourceful and denial and denunciation of the country, which deserves the government of specialists, which is not a three-sided and non-quarters of any parties, a government, according to the French initiative. The government is the mandatory entrance to stop the collapse Comprehensive and before it is too late. The cluster also discussed two legislative affairs and the agenda of the parliamentary session and taken appropriate decisions. President Berri also presented the general situation during his earning MP Jamal al-Surah."
1386,10313981583-a214813cf63e22de,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Speaker of the House of Representatives Professor Nabih Berri presented the general situation and the latest political developments during his meeting at the second presidential headquarters in Ain al-Tina former Minister Ghazi Al-Aridi.
1387,10313981583-e935b2f0361ee879,0.0,0.0,1.0,0.0,,,,,,,neutral,,,,,,"The Speaker of the House of Representatives received Professor Nabih Berri at the second presidential headquarters in Ain al-Tina, Deputy Prime Minister. Lebanon and Qatar."
1388,10313981583-ea00088f0868f2c9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The Speaker of the House of Representatives presides over a joint session of the Bureau of the Monetary Board and the Administration and Justice Committee at the second presidential headquarters in Ain Al-Tina, where he was studied as requested to lift the immunity, which was received from the Ministry of Justice on the subject of the port and after the meeting, followed by Deputy Speaker Elly Al-Farzali The conviction of this body and with retention of our rights for the Constitution and the law. After seeing the request for permission to prosecute former deputies Nihad Al-Mashnouk Ali Hassan Khalil and Ghazi Zaiter by the presence of the investigator, Mr. Tarek Bitar. After seeing the request in the special session of the special session, which included a claim under many materials of the Penal Code. It is a review of the constitutional materials and materials contained in the rules of procedure of the House of Representatives, particularly with article 91 of the Rules of Procedure, which provides the authorization of the Minister of Justice attached to a memorandum of the Attorney-General to the Court of Discrimination, including the type of germ and the place of commitment and a summary of evidence that requires Urgent measures. "" After an extensive debate of the Board of office and the administration and justice committee headed by the President of President Nabih Berri, so we shall conclude that the evidence received in the investigation and all documents and papers would prove the suspicions and related to all accused of article 98 to ensure prosecution for the sake of taking into account Constitutional and legal guarantor to reveal the truth because it must all learn that today's meeting is not one of his powers to raise the immunity but its powers to go to the General Authority to address them and if he wishes to address them must be an entire documents mentioned by article 91 and all this in order to reach the required truth . The Joint Commission will be held immediately immediately as other meeting and the completion of research and the preparation of the report of the General Authority in accordance with the assets to decide on the request. We have to assure Lebanese public opinion that the parliamentary council, which is keen and is keen on this national issue, pledges to follow this file by its wet in accordance with the law and the Constitution and to identify the whole truth."
1389,103197267900327-025286a78d955f8a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,How to achieve Ziad Abys a security Lamia?
1390,103197267900327-2a0663dc3cbd6815,0.0,0.0,0.0,0.0,,,,,,,,,,,,,If you take a car?
1391,103197267900327-337ad77d35fa5599,0.0,0.0,0.0,0.0,,,,,,,,,,,,,How Tony Abu Qouda won the million
1392,103197267900327-58c1c1f440c3f944,0.0,0.0,0.0,0.0,,,,,,,,,,,,,What are you doing? Tarwa al-Warraq .. Our state without official documents!
1393,103197267900327-dfb8ab17c6617b9a,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""Michel Dahir has decided to play by playing"""
1394,105868987897630-7e01c3acce035fd1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Now from one of the coffee shops of a citizen who tries to expel Mai Shadiaq.
1395,106447832755806-000c5e14bdd1a32d,0.0,0.0,0.0,0.0,,,,,,,,,,,,,From the scenes of traffic at Beirut airport due to closing lounges for overcrowding at home
1396,106447832755806-017bc8d6d58c4f47,0.0,0.0,0.0,0.0,,,,,,,,,,,,,President Berri for the occasion of the anniversary of July 12: The homeland is as well as falling and today before the exam itself is we succeed?
1397,106447832755806-01bd783d82108a82,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Beautiful Mr.: ""in the country recently cheap phenomenon: judges, officers and staff suspend their photos on advertising plates."
1398,106447832755806-01cb3a61299c3d88,0.0,0.0,0.0,0.0,,,,,,,,,,,,,The relevance of the House of Representatives to the request for lifting and transmitting immunity to the General Authority (Nahar)
1399,106447832755806-01ecdd65d67fca89,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Cut the road before the Ministry of the Interior by the people of the martyrs of Beirut port
1400,106447832755806-02aa28bb9a22c108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"The mother of Elias Khoury: ""Life I concluded, I am Aisha ... How to have an eye tob behind the immunity"" # collapse of Lebanon"
1401,106447832755806-031497534c87e2ae,0.0,0.0,0.0,0.0,,,,,,,,,,,,,State security in Sidon calls for one of the people to force him to citizens while waiting for them in queues for gasoline mobilization
1402,106447832755806-031e16586fc6d1ae,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Protesters stormed a pharmacy in the area of ​​Al Ain and confirmed they were found on the upscale of housing on rooms with large amounts of lost medications ... and demanded the Minister of Public Health and the security services immediately!
1403,106447832755806-041c92b59e588959,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"""We will enter the Lebanese market more than $ 1 billion"" .. 300 thousand expatriates and 150,000 Iraqi tourists in Lebanon .. and 8 day flights from the Gulf after 15 July!"
1404,106447832755806-041e454a4acab880,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Petra Khoury: For those aged between 30 and 40 they can go to WALK vaccination centers without appointments
1405,106447832755806-0473ec54f3a3818f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Fire in an Israeli shipping ship north of the Indian Ocean
1406,106447832755806-04caabcc6caa668f,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"Clashes between a number of young men in Tripoli and heavy fire, raising fear and panic among citizens and access to the army's elements: https://bit.ly/3ansdfi"
