,object_id,object_type,text,is_economic_labour_tension,economic_labour_tension_direction,is_political_tension,political_tension_direction,is_service_related_tension,service_related_tension_direction,is_community_insecurity_tension,community_insecurity_tension_direction,topics,matched_features,date,clean_text
1357,100101538090752-09f5b0b33fd689f5,facebook_post,على صفحته عالفايسبوك... كتب رئيس #بلدية_الصرفند الأستاذ علي خليفة: إلى وزير الطاقة ومدير عام مؤسسة كهرباء لبنان : لمعلوماتكم فإن محطة إنتاج الكهرباء في الزهراني تقع في محيط مجموعة من القرى والبلدات التي تستفيد منها أحيانا مدة ساعة او ساعتين او ٤ ساعات على الأكثر في أفضل حالاتها .... إن إنشاء المحطات الكهربائية في الأماكن السكنية يفرض على إدارة المؤسسة تغذية القرى المحيطة بالطاقة الكهربائية نسبة لما تلحقه من أضرار بالبيئة المحيطة وبالصحة حتى ولو لم تذكر في قانون إنشاء هذه المحطات ... لذا فإننا في البلدات المحيطة نطالبكم بحقوقنا في الطاقة الكهربائية وبشكل عادل بدل تحويلها آلى مناطق بعيدة لكي تزيدون من زيادة التغذية لديهم .... مواطنو المدن والمناطق التي تقومون بتحويل الطاقة الكهربائية لهم ليسوا مواطنو درجة أولى ولسنا نحن مواطني درجة ثانية ... أعيدوا لنا حقنا في كمية الطاقة الكهربائية التي يفرضها عليكم الواقع الجغرافي للمنشأة كي لا تلجأ البلديات إلى أخذ حقوقها بطرق أخرى .....,0.0,,1.0,Increase,1.0,Increase,0.0,,['other'],[None],2021-07-03 09:25:37,على صفحته عالفايسبوك... كتب رييس #بلدية_الصرفند الاستاذ علي خليفة: الى وزير الطاقة ومدير عام موسسة كهرباء لبنان : لمعلوماتكم فان محطة انتاج الكهرباء في الزهراني تقع في محيط مجموعة من القرى والبلدات التي تستفيد منها احيانا مدة ساعة او ساعتين او ٤ ساعات على الاكثر في افضل حالاتها .... ان انشاء المحطات الكهربايية في الاماكن السكنية يفرض على ادارة الموسسة تغذية القرى المحيطة بالطاقة الكهربايية نسبة لما تلحقه من اضرار بالبيية المحيطة وبالصحة حتى ولو لم تذكر في قانون انشاء هذه المحطات ... لذا فاننا في البلدات المحيطة نطالبكم بحقوقنا في الطاقة الكهربايية وبشكل عادل بدل تحويلها الى مناطق بعيدة لكي تزيدون من زيادة التغذية لديهم .... مواطنو المدن والمناطق التي تقومون بتحويل الطاقة الكهربايية لهم ليسوا مواطنو درجة اولى ولسنا نحن مواطني درجة ثانية ... اعيدوا لنا حقنا في كمية الطاقة الكهربايية التي يفرضها عليكم الواقع الجغرافي للمنشاة كي لا تلجا البلديات الى اخذ حقوقها بطرق اخرى .....
198,100044310525453-82b52a353589db35,facebook_post,Protesting like a boss,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-06-30 12:11:17,Protesting like a boss
513,100053742612367-10aa61a1f50ac681,facebook_post,الحرارة إلى مزيد من الارتفاع..!,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-05 06:56:24,الحرارة الى مزيد من الارتفاع..!
262,100044627645008-457e402236eace29,facebook_post,من امام قصر العدل مع اهالي شهداء انفجار ٤ آب !,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-05 12:37:04,من امام قصر العدل مع اهالي شهداء انفجار ٤ اب !
1494,100101538090752-7b48a5257fc7cbef,facebook_post,😂😂😂,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-01 19:31:57,😂😂😂
1398,100101538090752-2d6ac2a5578b4fa9,facebook_post,صيدلي ينشر لائحة الاسئلة الممنوعة على باب صيدليته ! 💊,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-11 17:45:35,صيدلي ينشر لايحة الاسيلة الممنوعة على باب صيدليته ! 💊
820,100053742612367-6617b3b005257a16,facebook_post,بعد تعرّضه لحادث مروّع ودخوله في غيبوبة.. أنباء سارّة عن حالة الشاب قاسم حسن إبن مدينة صور..,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-06 08:30:42,بعد تعرضه لحادث مروع ودخوله في غيبوبة.. انباء سارة عن حالة الشاب قاسم حسن ابن مدينة صور..
36,100044168752633-cc63e2f7fb80c9f3,facebook_post,الصورة مركبة… ولكن انفصاله عن الواقع ومعاناة الشعب اليومي… حقيقي #ارحل #كلن_يعني_كلن,0.0,,0.0,,0.0,,0.0,,['opposition to current government'],[['#كلن_يعني_كلن']],2021-07-01 19:04:15,الصورة مركبة... ولكن انفصاله عن الواقع ومعاناة الشعب اليومي... حقيقي #ارحل #كلن_يعني_كلن
902,100053742612367-81177d6d6dc4122a,facebook_post,أصحاب المولدات يطالبون بالمازوت على التسعيرة الرسمية وإلا... كم ستصبح فاتورة الـ5 أمبير؟,1.0,Increase,0.0,,0.0,,0.0,,['other'],[None],2021-07-11 12:21:43,اصحاب المولدات يطالبون بالمازوت على التسعيرة الرسمية والا... كم ستصبح فاتورة الـ5 امبير؟
291,100044627645008-b606d22ba8d112ee,facebook_post,من بعد قرار القاضي بيطار لازم #كلنا_يعني_كلنا ندعم التحقيق لكي تتحقق العدالة وخصوصاً لاهالي الشهداء واهالي الجرحى وكل المتضررين! نعم لمحاسبة كل من هو مسؤول ومتورط في هذه الجريمة ! ونعم لتبرئة كل من هو بريئ ! موعدنا الاثنين امام قصر العدل الساعة ٣ بعد الظهر !,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-03 19:32:28,من بعد قرار القاضي بيطار لازم #كلنا_يعني_كلنا ندعم التحقيق لكي تتحقق العدالة وخصوصا لاهالي الشهداء واهالي الجرحى وكل المتضررين! نعم لمحاسبة كل من هو مسوول ومتورط في هذه الجريمة ! ونعم لتبرية كل من هو بريي ! موعدنا الاثنين امام قصر العدل الساعة ٣ بعد الظهر !
358,100050573555765-f959a4ce548e9351,facebook_post,"استقبل رئيس حزب ""القوّات اللبنانيّة"" سمير جعجع، في المقر العام للحزب في معراب، سفير الصين في لبنان الدكتور تيشان منجيان، في حضور رئيس جهاز العلاقات الخارجيّة في الحزب الوزير السابق ريشار قيومجيان والمسؤول في الجهاز طوني درويش. وقد تباحث المجتمعون في آخر التطورات السياسيّة والاقتصادية في البلاد.",0.0,,1.0,Neutral,0.0,,0.0,,['lebanese political party'],[['حزب القوات اللبنانية']],2021-06-29 04:12:02,"استقبل رييس حزب ""القوات اللبنانية"" سمير جعجع، في المقر العام للحزب في معراب، سفير الصين في لبنان الدكتور تيشان منجيان، في حضور رييس جهاز العلاقات الخارجية في الحزب الوزير السابق ريشار قيومجيان والمسوول في الجهاز طوني درويش. وقد تباحث المجتمعون في اخر التطورات السياسية والاقتصادية في البلاد."
827,100053742612367-6805e60d09a66af7,facebook_post,الدولار يرتفع مجددا في السوق السوداء,1.0,Increase,0.0,,0.0,,0.0,,['other'],[None],2021-07-04 11:17:43,الدولار يرتفع مجددا في السوق السوداء
620,100053742612367-315e2c7d0fe56f07,facebook_post,السوق السوداء تقفل على ارتفاع بتسعيرة صرف الدولار,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-06-29 17:55:43,السوق السوداء تقفل على ارتفاع بتسعيرة صرف الدولار
24,100044168752633-5964905a392694cf,facebook_post,غازي زعيتر عضو باللجنة النيابية يلي كانت عم تدرس اليوم رفع الحصانة عن غازي زعيتر🙃,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-07-09 17:04:58,غازي زعيتر عضو باللجنة النيابية يلي كانت عم تدرس اليوم رفع الحصانة عن غازي زعيتر🙃
1689,100672218316902-54a76c9643bbcd43,facebook_post,ما حدا إله حق يحط شروط على وديعتك وديعتك بتقبضها بعملة الإيداع بدون أي إمضاء أو تعهد، أما إذا المصارف بدها تتحايل عالمودع فسنكون لها بالمرصاد,1.0,Neutral,0.0,,0.0,,0.0,,['other'],[None],2021-07-08 13:19:09,ما حدا اله حق يحط شروط على وديعتك وديعتك بتقبضها بعملة الايداع بدون اي امضاء او تعهد، اما اذا المصارف بدها تتحايل عالمودع فسنكون لها بالمرصاد
1227,100053742612367-dae5693ed4392450,facebook_post,تحويل مئات الدونمات من خس الICEBERG في البقاع إلى غذاء للاغنام,0.0,,0.0,,0.0,,0.0,,['other'],[None],2021-06-29 23:00:17,تحويل ميات الدونمات من خس الICEBERG في البقاع الى غذاء للاغنام
1691,100672218316902-6343de9b083d8c46,facebook_post,المودعون الكرام إن عنوان المرحلة القادمة هو #صمود_ومواجهة صمود بوجه المافيا السياسية والمالية من خلال عدم الرضوخ للتنازل عن الوديعة مقابل شيك مصرفي أو مقابل #ليرة لبنانية على سعر ٣٩٠٠ وعدم القبول بأن يتحمل مودع الليرة مسؤولية فساد أصحاب المصارف والسياسيين المواجهة هي مواجهة هذه #المافيا على كافة الصعد، في الشارع أولًا والقضاء والإعلام بكافة وسائله إدعموا جمعية المودعين الآن من خلال التبرع على هذا الرابط https://gofund.me/0aa82a70,1.0,Increase,0.0,,0.0,,0.0,,['other'],[None],2021-06-30 09:00:18,المودعون الكرام ان عنوان المرحلة القادمة هو #صمود_ومواجهة صمود بوجه المافيا السياسية والمالية من خلال عدم الرضوخ للتنازل عن الوديعة مقابل شيك مصرفي او مقابل #ليرة لبنانية على سعر ٣٩٠٠ وعدم القبول بان يتحمل مودع الليرة مسوولية فساد اصحاب المصارف والسياسيين المواجهة هي مواجهة هذه #المافيا على كافة الصعد، في الشارع اولا والقضاء والاعلام بكافة وسايله ادعموا جمعية المودعين الان من خلال التبرع على هذا الرابط https://gofund.me/0aa82a70
